,Age,Income,Outage_sec_perweek,Contacts,Bandwidth_GB_Year
2163,18,60751.35,13.35871,2,1539.085061
2164,33,26284.13,13.22236,0,1291.871722
2165,58,64117.45,10.7445,0,394.202773
2166,65,23691.5,6.488715,0,1328.483312
2167,86,17274.61,14.3374,2,1249.287563
2168,80,52089.36,14.15632,3,1693.253857
2169,86,44186.7,16.57893,0,883.6816755
2170,44,102090.5,6.212355,0,1146.224262
2171,45,39569.58,9.330391,1,1806.59355
2172,53,4033.46,8.615047,2,1173.915894
2173,35,11970.69,12.02949,1,965.7588051
2174,60,18205.32,12.47818,2,1175.631327
2175,71,26012.53,6.751421,2,2744.394944
2176,70,27386.37,11.98767,4,1980.207923
2177,46,24728.28,9.452414,1,1344.476361
2178,64,47079.18,13.7331,2,762.0564475
2179,44,38310.04,6.098505,0,945.5166208
2180,21,35022.32,8.976742,0,516.253628
2181,26,27252.38,13.47294,0,1197.913731
2182,75,72603.49,12.66401,1,1321.951163
2183,81,1179.53,11.14827,2,1988.072662
2184,27,78989.36,15.51053,1,1341.803325
2185,75,36649.03,11.8295,0,1835.301769
2186,19,65762.88,11.69911,0,2484.205678
2187,47,42200.98,14.23604,1,1515.545459
2188,81,3456.77,9.462635,1,1641.698648
2189,43,9011.25,10.45334,4,827.7165459
2190,83,104548.7,8.692293,0,786.6024394
2191,22,36224.99,10.34418,0,1245.2646
2192,59,52409.75,10.99266,1,2197.871959
2193,81,42530.46,9.512708,5,1263.539898
2194,81,25761.05,10.5339,2,805.2602253
2195,26,61145.59,9.096999,1,482.1944216
2196,67,91825.37,12.69755,2,985.5470101
2197,19,44080.0,16.89285,1,746.7953574
2198,24,18445.73,16.79023,1,2031.234186
2199,82,30801.14,8.440102,2,1075.114258
2200,26,45814.19,9.418504,3,1469.569398
2201,80,49276.44,5.081352,0,558.7166007
2202,89,98189.95,11.03899,1,3121.880615
2203,19,24364.42,12.77923,1,1244.250467
2204,20,18199.63,9.061046,0,2766.730566
2205,60,38683.31,12.90631,0,841.3922748
2206,86,18593.16,10.30058,1,411.6028202
2207,35,21302.74,9.867501,1,1495.042007
2208,47,16752.3,13.05828,0,1449.160419
2209,41,11359.36,15.39099,0,869.1995017
2210,41,75769.12,5.946073,1,737.6363933
2211,40,51427.43,10.54611,1,919.5165157
2212,28,65499.28,9.965158,1,2021.193572
2213,40,38914.87,9.078682,1,885.2339594
2214,60,44522.71,10.27753,1,1106.403216
2215,61,13622.45,8.051613,1,931.3751448
2216,70,26894.86,10.03504,3,1463.186559
2217,39,33598.53,13.12078,1,1385.435891
2218,32,4032.31,7.144377,0,1515.763354
2219,28,32731.53,13.23481,1,3298.322775
2220,29,33578.92,7.548639,0,634.9659165
2221,83,58563.96,9.182092,1,610.2392527
2222,73,60432.79,10.72004,0,1606.689609
2223,33,9774.33,11.48171,0,1792.965757
2224,46,60537.01,9.320336,0,1772.190486
2225,66,72382.94,2.096375,1,889.8305751
2226,45,24324.5,9.195938,1,1685.196727
2227,33,37615.69,17.80133,2,1620.308367
2228,24,36024.36,8.466816,1,1297.915797
2229,49,11247.19,11.11393,0,1776.755229
2230,59,8233.96,11.18965,0,1683.120743
2231,19,48228.96,15.47441,1,1946.937264
2232,70,16662.12,7.201032,1,1230.940963
2233,48,35433.48,12.099,2,1013.266498
2234,74,34422.88,5.908518,3,1164.574248
2235,32,25712.78,7.390473,0,2157.669912
2236,52,70459.21,14.7789,0,1450.54664
2237,58,33109.91,8.727294,0,249.3579815
2238,44,18086.0,12.92213,0,2351.365618
2239,83,43598.48,11.57569,0,590.380115
2240,76,1476.14,11.3061,2,782.6217803
2241,81,52085.92,10.44399,1,276.5777606
2242,66,24165.59,7.739305,0,634.6246024
2243,28,21391.97,10.66234,0,1653.756383
2244,83,52417.3,11.16641,1,993.5285482
2245,60,44650.63,5.521606,1,1228.5527
2246,18,36555.15,10.8684,2,1151.972963
2247,63,38794.93,10.52082,0,1401.33731
2248,57,45161.45,13.64856,0,1236.080387
2249,48,6975.47,10.50011,1,971.0579616
2250,47,49799.5,19.50058,1,745.4775132
2251,77,18868.46,11.51957,2,2588.510628
2252,77,80750.15,7.126864,3,2128.992056
2253,71,5846.29,10.3617,2,906.5332012
2254,74,18527.27,17.24567,1,797.3327965
2255,39,15635.66,8.163008,1,744.427424
2256,45,12233.26,7.309462,2,534.4791223
2257,23,33976.92,8.742106,0,1004.770111
2258,33,6288.9,10.92378,0,1398.226038
2259,78,11520.48,15.30999,1,1303.045672
2260,64,16359.9,11.10706,1,1388.786045
2261,62,33860.71,6.320917,2,590.2497674
2262,26,41037.45,8.003539,0,2261.0457
2263,25,32479.8,12.1254,1,1453.840704
2264,63,39653.8,6.966168,1,626.8266819
2265,21,11075.25,15.50087,1,1658.673224
2266,62,17947.55,7.569971,0,1345.843812
2267,74,20698.04,9.71297,1,2914.993204
2268,22,3109.66,18.31879,4,2674.664142
2269,26,16592.25,7.090931,2,1652.589596
2270,86,43824.26,9.086285,0,1237.129631
2271,18,81110.33,11.55219,1,1002.753144
2272,79,14493.59,13.49337,0,1588.073926
2273,81,50836.65,8.740627,2,2018.432674
2274,78,79369.7,9.462517,3,1586.408716
2275,18,2995.33,9.331181,1,2657.509636
2276,57,6707.83,10.60544,0,785.7678294
2277,51,12076.88,5.306158,0,1966.502807
2278,35,81564.77,12.9755,3,843.9673513
2279,25,28965.25,9.708487,0,1067.709253
2280,57,44819.67,14.67669,1,921.6285886
2281,82,29906.71,6.924593,0,1177.660151
2282,29,14406.17,9.660222,1,1067.650921
2283,58,46986.55,5.711911,1,570.5832494
2284,60,20029.65,10.38533,1,1791.953298
2285,85,64074.31,10.43098,0,1151.849425
2286,74,26838.78,10.74227,0,1217.367061
2287,21,66758.56,8.941573,1,1465.141784
2288,67,91903.25,9.877819,2,841.0151958
2289,43,41398.21,12.62231,1,949.5030179
2290,46,53245.7,12.51589,0,968.2908707
2291,26,7011.67,5.255272,1,2471.127552
2292,47,19387.14,11.56658,1,499.7241703
2293,86,18450.35,9.35093,0,553.4713761
2294,26,113438.3,5.050186,2,1403.290023
2295,32,34247.55,17.74402,0,2230.867361
2296,81,34411.96,13.68251,1,1511.485403
2297,48,28861.44,11.95606,1,1403.556394
2298,43,31221.21,6.139202,1,1523.207235
2299,83,63900.46,11.6577,0,641.192229
2300,85,7514.44,10.25643,1,655.4787829
2301,38,22570.85,11.96338,0,1550.381641
2302,67,1980.3,9.299708,0,479.1497047
2303,55,50428.1,9.962708,0,2259.182707
2304,53,34994.57,7.96371,1,1444.696816
2305,52,63289.55,5.566561,1,842.4625146
2306,63,55474.66,7.473832,0,1844.034359
2307,29,20821.39,11.2307,2,2020.782911
2308,81,2991.27,9.700795,0,1147.794876
2309,82,22935.07,13.04796,0,635.2980162
2310,83,46635.98,11.12455,2,1642.269113
2311,68,54639.21,7.711119,0,560.0748491
2312,53,11926.59,8.06957,2,1799.882577
2313,49,46256.13,4.131287,1,1515.049953
2314,33,56003.0,9.257301,0,2300.741445
2315,49,6754.78,9.73327,0,1201.308416
2316,43,38691.98,8.719019,1,792.7917972
2317,69,14924.39,5.353483,1,2281.384323
2318,19,18088.03,8.008225,2,1749.384846
2319,87,20648.53,5.099569,0,767.624909
2320,22,34628.88,10.37097,2,1557.64411
2321,70,54250.18,7.828963,1,1065.848768
2322,80,111971.9,9.527541,0,295.9085258
2323,60,34515.01,7.908108,1,2446.187988
2324,58,9352.62,13.19755,3,2006.106282
2325,32,27727.0,10.17344,0,1498.47689
2326,40,26064.31,7.160613,2,1903.763394
2327,47,49233.98,9.267577,0,739.280489
2328,73,12610.41,11.3134,0,1883.901145
2329,40,37475.72,7.09874,1,1190.326671
2330,74,23302.39,10.02228,2,837.2390946
2331,46,23511.45,13.6576,1,1158.223413
2332,60,59560.13,7.614454,2,1760.757293
2333,56,25996.36,10.12576,2,711.8524934
2334,55,13814.44,11.57698,1,1475.953048
2335,25,39681.63,4.06907,0,829.6494763
2336,82,47185.23,14.56169,1,1904.888901
2337,51,13564.03,16.22817,0,517.7918192
2338,30,15693.82,10.0764,0,1183.953112
2339,83,137119.7,10.2213,0,465.629346
2340,63,37749.42,13.5599,2,1389.232023
2341,71,24002.4,11.98918,0,984.1544122
2342,38,17758.1,9.409715,1,731.9309009
2343,32,31534.3,16.88379,1,1040.201495
2344,32,5365.64,14.06327,0,1686.444218
2345,40,10986.24,9.270527,0,1646.32071
2346,45,4280.65,12.80286,0,1181.038508
2347,51,10684.8,11.17461,0,2148.657258
2348,30,40410.46,8.4836,0,2221.185633
2349,42,47987.84,13.99538,0,995.3738841
2350,75,59885.19,4.528985,1,2441.738277
2351,82,60271.58,5.147124,2,1151.98874
2352,64,143972.7,12.80754,1,2212.360308
2353,66,81586.06,9.204904,2,822.7908952
2354,55,34844.99,11.63888,2,419.4107069
2355,86,143217.5,11.24506,2,2089.469335
2356,49,64697.57,9.326198,1,880.6292606
2357,68,15053.56,15.65819,1,488.6462667
2358,23,116086.2,11.98003,1,612.0541917
2359,50,49782.7,3.978796,0,1149.144476
2360,53,134691.3,10.80628,0,1982.143037
2361,85,15715.88,10.22095,0,1317.291468
2362,68,34688.33,7.732668,0,315.1395676
2363,80,29367.86,10.45028,1,2031.533699
2364,27,23438.89,11.913,2,639.7154381
2365,62,24908.78,12.46778,3,1473.485303
2366,29,38009.71,6.933869,2,950.7410569
2367,40,27403.44,11.58268,2,1542.3033
2368,67,11720.58,10.40504,0,1446.937317
2369,66,49271.35,10.51146,2,1553.818731
2370,36,64284.53,6.063243,0,1184.335827
2371,24,46676.42,15.92158,0,1045.435988
2372,89,9532.02,11.31675,0,1493.681751
2373,89,14428.38,11.07048,2,1531.239282
2374,32,90075.68,10.68049,1,2698.307074
2375,82,38069.49,15.77718,0,325.5857485
2376,55,10263.33,15.33257,1,867.3610228
2377,19,43839.96,15.85825,2,1853.873709
2378,47,38886.05,13.56065,2,812.2973605
2379,48,26524.78,9.395636,1,1939.097667
2380,72,64719.02,13.96002,0,1617.794287
2381,67,31935.51,8.929747,1,1253.992994
2382,57,47060.9,10.55112,3,1103.759867
2383,84,23031.18,9.566251,1,896.304005
2384,72,7079.02,8.082,1,1813.71251
2385,36,38883.92,14.67215,2,1757.468385
2386,44,23066.29,12.20597,0,293.0174607
2387,65,30013.52,10.77215,3,1849.738644
2388,58,37869.23,9.39907,1,1262.469988
2389,28,57329.53,8.079021,0,598.858359
2390,37,8408.2,9.40182,3,490.2102038
2391,26,56488.39,9.726798,0,881.9915619
2392,67,30806.08,7.690569,0,988.8476688
2393,30,12245.9,14.36615,3,2257.255977
2394,20,77894.5,7.663075,2,1400.182241
2395,39,65472.96,10.4255,1,1923.446501
2396,78,21708.36,10.18198,2,1140.769093
2397,79,5523.04,10.22727,0,815.588724
2398,83,6377.91,6.152569,4,1432.922873
2399,83,31299.73,14.61583,2,1279.70353
2400,54,25584.35,9.807188,1,970.6301192
2401,34,56693.87,3.985414,0,1058.643568
2402,76,24729.42,8.729509,0,1110.224942
2403,59,7614.82,10.9733,1,969.0951508
2404,73,26231.41,10.31976,2,1427.811261
2405,63,37853.52,8.783413,0,571.8948363
2406,64,58347.69,7.403382,1,718.2708269
2407,30,58912.81,6.51399,1,2000.801151
2408,74,6703.29,11.45158,2,1649.813925
2409,59,8549.54,9.461247,3,2147.084163
2410,19,4200.47,6.214679,0,1790.477112
2411,60,3850.53,8.608975,1,1361.469601
2412,35,18575.29,10.31889,1,1436.441637
2413,54,39012.26,6.566599,1,1702.870167
2414,70,27755.77,12.06638,1,1868.995632
2415,68,98298.22,7.11372,0,839.5696843
2416,23,32253.8,10.31167,1,878.7758477
2417,23,47956.52,7.709204,0,1687.100467
2418,72,35534.12,9.942905,1,1352.42705
2419,50,46804.82,4.266815,1,1076.021746
2420,31,57226.99,11.07111,2,1064.163449
2421,43,34508.61,10.23565,0,1505.877788
2422,18,43660.61,10.62896,0,1444.44469
2423,25,8461.71,15.21772,2,916.275075
2424,65,15264.99,9.134223,2,963.6972905
2425,61,78456.37,9.346821,1,2353.047822
2426,87,26944.14,12.94729,0,1038.379263
2427,62,28435.83,9.41977,2,1832.163914
2428,89,64651.67,7.352338,0,2168.702608
2429,25,21196.66,9.520453,1,2023.901526
2430,61,41959.76,11.16575,1,964.1421939
2431,28,29743.38,14.77223,1,1606.733876
2432,76,62190.11,12.13147,1,1163.473611
2433,34,27766.98,6.35624,0,1559.056164
2434,23,30756.71,11.07762,0,1338.084542
2435,24,55663.41,9.871425,1,2643.645671
2436,54,79846.9,9.358906,1,552.2795704
2437,69,27643.15,13.13329,0,2336.999053
2438,80,44078.45,8.546853,1,1077.685443
2439,30,64027.82,8.71185,1,918.6663119
2440,54,8996.2,9.355553,2,1227.405249
2441,35,19510.49,11.4017,0,886.9671382
2442,26,43467.62,10.48505,0,1585.087297
2443,19,59419.82,13.83841,0,1328.874126
2444,73,35143.78,10.43682,1,1792.520072
2445,29,50968.3,10.39103,0,462.2211376
2446,57,35587.78,13.52535,0,1244.139414
2447,82,46121.72,10.10656,1,2215.644479
2448,32,108839.1,9.945653,0,1009.028786
2449,71,18975.18,12.36189,1,1382.061516
2450,22,53008.8,9.31867,1,505.1435902
2451,26,76411.65,9.649624,2,1391.330245
2452,76,21542.79,6.551988,1,1046.765683
2453,28,24072.56,8.991756,0,1122.653549
2454,24,54215.89,13.0395,0,868.2420268
2455,55,45830.71,11.341,2,1322.686843
2456,79,20415.05,11.15686,1,712.4768186
2457,76,28911.98,14.29507,0,826.331106
2458,55,32193.76,3.464197,0,1983.907992
2459,73,22663.77,14.68158,1,1881.485804
2460,79,43925.68,10.67296,2,1588.984136
2461,78,18521.02,11.91227,1,1290.155524
2462,23,68335.57,9.589426,1,2320.785912
2463,49,48414.97,12.9317,1,2373.467756
2464,32,16170.08,7.935518,1,1068.577042
2465,41,58940.98,9.320977,2,1151.905186
2466,30,19498.34,16.12913,0,2207.805016
2467,37,69988.77,13.15586,0,1839.162665
2468,72,37908.68,6.985784,5,2392.010213
2469,55,21594.91,11.18568,1,1584.550026
2470,56,31529.9,8.554768,1,1819.57724
2471,43,35706.95,14.26456,1,1627.959422
2472,57,25408.07,15.88055,0,716.6438092
2473,74,29602.2,12.79546,2,1066.183659
2474,83,37471.31,9.731762,1,1030.224777
2475,43,5923.37,15.21575,2,1661.346466
2476,52,30227.9,9.63933,2,1058.595152
2477,54,108135.1,9.164653,0,792.1819969
2478,74,75295.21,12.49263,0,2083.650225
2479,46,64898.06,9.779093,4,1002.004764
2480,28,78472.21,14.54789,2,2062.862632
2481,43,31294.84,13.01594,2,950.7941169
2482,20,33348.43,11.04209,1,2497.717707
2483,64,53517.12,7.405469,1,1572.076515
2484,87,58015.78,10.66838,1,1462.964796
2485,32,90699.09,12.3917,2,1457.580613
2486,84,76925.67,9.380891,0,899.976724
2487,88,27140.05,16.19038,1,1966.201755
2488,18,104480.4,18.44059,0,2596.374524
2489,59,81491.12,8.669476,1,2223.458561
2490,29,33192.8,9.237382,1,1131.789188
2491,50,40719.95,10.91998,0,602.6894614
2492,29,42866.35,10.99018,0,929.5655793
2493,40,35939.16,7.095061,1,1123.647592
2494,46,14709.22,9.490979,0,589.6405069
2495,54,101534.0,6.548344,1,2329.543371
2496,48,28100.13,7.891279,0,1742.811202
2497,62,55888.81,10.58295,1,2007.430866
2498,85,24604.91,7.787876,3,750.9484926
2499,81,8137.46,13.14319,0,1224.80823
2500,60,36643.74,13.36184,3,459.9710645
2501,56,24503.85,6.478653,3,1610.027119
2502,19,7332.51,14.06909,3,2391.497324
2503,75,14741.19,7.832718,1,1811.777309
2504,82,51673.68,9.183616,0,2113.691713
2505,66,29958.36,13.88216,0,936.2693881
2506,36,33929.5,10.63565,1,1204.76304
2507,26,5782.82,11.35287,0,2296.853164
2508,77,62989.06,2.094319,1,2859.041314
2509,19,47245.51,10.42305,0,1123.252119
2510,43,35261.47,9.83124,1,834.8359967
2511,31,53116.06,8.183544,0,1256.923905
2512,27,32014.25,4.649681,1,1700.500703
2513,40,18846.03,9.447787,1,1864.932987
2514,36,26639.43,8.834633,0,1367.523632
2515,64,17126.28,12.70547,0,1507.684892
2516,80,31155.68,7.499758,1,1663.204506
2517,41,17089.71,4.280086,3,1687.301468
2518,32,67354.4,6.965079,2,2281.632997
2519,18,43415.81,11.16639,1,1115.211468
2520,23,31697.79,13.54662,0,2267.526558
2521,57,57549.87,10.34504,0,1547.513225
2522,76,14876.32,8.80007,1,808.7858345
2523,80,16419.87,13.25797,1,1045.919275
2524,47,21028.18,14.10578,0,864.371328
2525,22,901.21,12.38127,1,1811.884356
2526,74,71373.4,12.51035,1,662.5967184
2527,30,90664.75,11.05354,1,254.7465501
2528,33,23553.75,8.263688,0,1036.098256
2529,67,25340.62,7.603034,0,2062.922234
2530,70,38566.88,7.062036,0,2600.878739
2531,84,55179.21,6.529096,1,1765.073078
2532,39,39328.19,12.72846,0,1498.783318
2533,53,27800.88,13.85374,0,804.9040342
2534,74,20773.28,8.067406,1,950.4411542
2535,73,62362.09,8.889321,1,587.7258611
2536,42,34835.04,7.255194,1,1559.752741
2537,64,23000.55,5.6162,1,570.4516207
2538,55,13683.98,9.842896,2,1406.070492
2539,48,20236.81,12.15458,0,485.4228279
2540,24,40019.17,8.978709,1,1280.53691
2541,62,28664.45,5.071108,0,1025.253482
2542,74,22793.73,11.98305,0,2913.842578
2543,54,20985.69,8.552086,1,991.6890153
2544,62,10072.69,12.96774,2,2227.799509
2545,62,20613.16,6.252401,1,945.7273128
2546,18,56002.38,5.707982,2,1655.992508
2547,42,24372.17,8.613955,0,981.3822842
2548,67,59010.69,12.67157,1,1398.131991
2549,51,46199.89,10.45992,0,373.1383878
2550,23,17306.82,6.847776,0,1284.333326
2551,52,8257.65,13.93304,1,1364.293464
2552,63,45016.56,10.94745,2,1654.594921
2553,61,50375.2,11.40109,0,676.2344842
2554,88,111592.0,9.241887,1,1153.214047
2555,54,37928.26,6.726035,0,837.2614393
2556,27,40826.44,7.683895,0,1246.67277
2557,49,25770.44,10.45012,2,1364.959051
2558,46,49535.29,13.56355,0,1606.823213
2559,35,14113.73,10.59909,1,2343.988024
2560,58,63348.18,7.353978,0,1108.077901
2561,30,17104.77,8.738173,2,1307.834074
2562,67,23481.88,6.923674,0,1907.20649
2563,35,20613.38,10.66687,3,1686.417922
2564,79,142650.5,2.820841,1,1501.093332
2565,87,17100.24,9.040639,0,954.2700173
2566,55,31492.57,6.754503,0,1170.676993
2567,54,12652.67,8.249498,2,436.2297665
2568,72,19685.04,15.8001,0,1965.462483
2569,81,65315.4,9.956429,0,494.8412692
2570,63,42613.78,11.10537,5,1636.48816
2571,28,8414.55,18.77915,2,528.989098
2572,18,4397.39,11.2971,1,961.4048126
2573,73,27105.8,7.526996,0,720.6519058
2574,76,20552.64,11.71667,0,1820.926895
2575,20,12188.82,8.063233,1,530.0519539
2576,61,24625.37,10.06942,2,1466.444336
2577,61,7418.73,8.417611,1,1288.15613
2578,85,25696.67,7.655763,0,1815.26546
2579,48,26594.83,8.578558,3,2206.253895
2580,82,24431.39,9.044468,2,917.029715
2581,24,67833.88,10.84353,2,2095.926619
2582,59,39258.2,12.23081,1,2231.25397
2583,55,51872.86,10.35484,1,1524.881001
2584,54,41212.98,11.74908,2,1929.992785
2585,82,38585.6,12.38931,2,1508.478673
2586,42,20896.26,8.884262,1,1117.284921
2587,41,60239.95,6.304689,1,1381.77131
2588,34,47017.43,12.82818,1,2354.102724
2589,34,11250.31,10.42511,1,722.2139832
2590,81,70435.61,12.17307,1,1619.686288
2591,53,12861.54,9.308406,1,1342.337702
2592,88,40879.22,10.82274,1,874.0562063
2593,23,44462.77,13.03399,1,2203.565459
2594,67,31614.26,14.64439,1,986.8685971
2595,21,40895.64,11.06501,1,1031.540479
2596,68,20306.89,9.811647,1,1183.503581
2597,44,61478.9,13.91858,0,3068.956506
2598,47,81376.2,9.650519,3,1326.411799
2599,58,46435.57,13.58247,0,2005.474189
2600,75,40402.71,6.136428,0,1827.076857
2601,26,11476.29,9.656318,0,923.1400229
2602,30,9336.09,14.27424,1,2099.82555
2603,53,28954.2,7.942358,1,460.5286853
2604,29,32952.41,9.749545,4,1589.753327
2605,88,71113.67,11.26128,0,296.0266799
2606,42,46183.09,8.650145,0,1362.782508
2607,51,90253.73,10.96431,1,1292.032339
2608,68,57292.08,9.906298,0,673.250968
2609,46,42550.92,9.513517,1,1947.058707
2610,89,38411.45,8.846501,0,1136.589804
2611,30,51136.82,4.791388,1,530.0667964
2612,56,17595.76,5.549034,2,1439.925812
2613,31,31609.92,8.776267,2,736.3553892
2614,81,61843.65,7.89302,1,1863.348549
2615,48,5952.44,8.355446,1,476.7850753
2616,41,54507.42,6.322552,2,3119.385384
2617,87,62656.2,9.916894,1,861.7738077
2618,61,41577.62,10.1125,1,1584.241573
2619,76,27520.03,10.02298,1,1756.610979
2620,82,24128.19,10.53533,1,924.1809843
2621,65,40835.59,8.848665,3,2080.564441
2622,40,21334.55,8.568261,1,1208.504726
2623,33,27065.94,10.79675,0,3042.656083
2624,55,47950.33,11.70586,1,935.4475784
2625,29,36470.53,4.254491,2,798.0189824
2626,82,36598.52,10.76274,1,822.9997439
2627,56,20980.42,9.720452,0,2765.521967
2628,76,6315.61,7.590769,0,1461.269401
2629,80,6074.44,10.997,2,1438.002278
2630,74,36966.64,8.401275,1,680.4074741
2631,18,18377.18,13.42037,0,464.4350832
2632,63,128114.3,9.466427,0,1483.466725
2633,30,21200.76,13.4046,0,831.986868
2634,23,47958.56,10.47559,1,650.0225046
2635,81,30462.45,10.7882,1,965.4344564
2636,76,20382.46,9.545723,2,2275.291432
2637,29,41658.22,12.06193,0,2593.650846
2638,88,35311.08,11.88241,2,428.5644943
2639,18,9961.23,16.08459,0,1759.464436
2640,82,43867.04,9.438856,2,1134.14173
2641,88,6742.39,10.33351,0,1236.291583
2642,63,39377.62,8.983351,3,2126.056803
2643,43,77380.28,10.7808,1,1024.131285
2644,86,40628.46,12.11645,1,336.3711095
2645,23,29680.81,8.997143,0,758.9886777
2646,18,35023.76,6.530306,1,1688.294747
2647,21,14527.8,9.976783,2,1761.265371
2648,45,38936.96,10.54543,3,793.8062657
2649,20,30767.83,11.6043,1,2020.896358
2650,59,27832.64,9.824765,1,296.7260391
2651,54,44711.74,11.79632,0,862.6906733
2652,67,7004.93,6.914264,0,1003.080929
2653,63,18129.29,12.06529,1,2646.099689
2654,46,6843.81,11.13605,1,1525.81124
2655,32,49271.78,13.31371,0,2536.53749
2656,38,52374.17,12.83511,2,1225.184798
2657,20,39603.42,10.19664,2,877.2126863
2658,25,138555.9,13.31326,3,2058.120961
2659,71,20246.17,9.072518,0,1063.793472
2660,41,18373.26,6.015014,2,707.2606071
2661,64,35087.57,4.641244,0,1421.06817
2662,56,31246.25,8.943512,2,1715.911701
2663,84,4566.8,12.25739,0,834.0925038
2664,55,77277.55,13.77913,0,1272.863604
2665,21,33765.05,7.328353,2,1092.512913
2666,77,15205.14,15.12772,2,1200.461726
2667,38,32982.82,14.32552,1,1069.18746
2668,40,13139.33,9.181711,0,1800.326325
2669,58,48293.12,11.58885,0,1725.323883
2670,56,83923.73,11.80835,1,1516.686884
2671,55,10487.07,9.235801,1,924.6142337
2672,45,25280.79,12.03055,0,2082.052634
2673,22,58622.05,7.701754,2,2329.310551
2674,20,28051.07,11.13448,0,1341.508482
2675,50,70321.71,12.99114,0,967.8404944
2676,63,16538.08,11.55503,1,492.0307787
2677,34,27290.36,10.26872,1,1289.426725
2678,83,60280.07,5.547264,1,2609.91314
