"customer_id","age","TechSupport"
"G223009",28,"Yes"
"K322836",52,"No"
"L613081",19,"No"
"P854609",37,"No"
"L659694",21,"No"
"I830183",75,"Yes"
"K652765",51,"Yes"
"W121980",69,"No"
"T879160",43,"No"
"B714519",62,"No"
"S297468",23,"No"
"V435676",72,"Yes"
"B782212",22,"No"
"Z777846",36,"Yes"
"T620393",71,"No"
"O179523",63,"Yes"
"K240876",74,"Yes"
"W627535",63,"Yes"
"L485651",67,"Yes"
"D39042",36,"Yes"
"P52455",84,"Yes"
"B329338",24,"No"
"X656608",88,"Yes"
"R710663",39,"Yes"
"K429689",27,"No"
"Q994510",23,"No"
"K562152",57,"Yes"
"I340772",59,"No"
"N685548",35,"No"
"E999597",77,"No"
"B854734",28,"No"
"H858502",72,"No"
"E838812",78,"Yes"
"T332168",80,"No"
"U913708",44,"No"
"C461781",45,"No"
"J159507",23,"No"
"A224472",75,"No"
"K617337",71,"Yes"
"I526734",57,"No"
"G699718",78,"No"
"W995393",63,"No"
"U784524",71,"No"
"C67850",30,"No"
"I693971",39,"Yes"
"Q52428",72,"No"
"T770495",77,"No"
"H106495",59,"Yes"
"T273994",48,"Yes"
"D18475",89,"Yes"
"T900913",78,"Yes"
"S312870",59,"No"
"N290240",21,"Yes"
"F330383",61,"No"
"P351564",25,"No"
"J834972",53,"Yes"
"O983275",30,"No"
"N367856",69,"No"
"C250137",22,"No"
"P764987",40,"Yes"
"Z606822",51,"No"
"K431806",30,"No"
"S530674",41,"Yes"
"W347019",37,"No"
"M537561",42,"No"
"J706158",64,"Yes"
"M252621",58,"Yes"
"B256842",75,"No"
"W803351",38,"No"
"T168495",30,"Yes"
"C565791",52,"Yes"
"Z888878",47,"Yes"
"Z958847",33,"No"
"N11819",47,"No"
"L303301",74,"No"
"B311103",62,"No"
"D952460",35,"No"
"H958211",49,"No"
"H873603",78,"Yes"
"E645585",19,"Yes"
"I119198",37,"Yes"
"J519616",27,"No"
"R939963",57,"No"
"H714009",71,"No"
"J614079",87,"No"
"I898708",55,"No"
"L575000",50,"No"
"P121501",24,"Yes"
"O991053",60,"Yes"
"V599007",84,"Yes"
"Y790493",65,"No"
"O683824",33,"No"
"J238568",72,"Yes"
"C22138",18,"Yes"
"C827453",58,"Yes"
"S123232",21,"No"
"X680212",36,"No"
"H232921",81,"No"
"D71220",28,"Yes"
"W397726",26,"No"
"K218632",64,"Yes"
"Z624812",58,"No"
"N275888",41,"No"
"Q642279",22,"Yes"
"E468347",45,"Yes"
"L562712",87,"No"
"R568011",37,"No"
"O889869",76,"No"
"W194911",77,"No"
"X65089",63,"Yes"
"H728463",65,"No"
"T334455",27,"No"
"T115827",53,"Yes"
"O852035",78,"No"
"Z991519",45,"No"
"E253261",32,"Yes"
"Z698158",63,"No"
"Z39870",81,"Yes"
"R590860",72,"No"
"R622504",56,"No"
"J08039",49,"No"
"J936906",22,"No"
"D322615",23,"No"
"C406817",73,"No"
"F347876",77,"Yes"
"O265706",85,"Yes"
"Y604028",39,"No"
"U589779",27,"Yes"
"P172432",37,"Yes"
"T283168",50,"No"
"A873218",76,"No"
"G759279",51,"No"
"L405130",70,"No"
"U114164",28,"No"
"G709630",34,"No"
"Y514231",80,"Yes"
"E08758",67,"No"
"T209311",73,"Yes"
"Z27705",67,"No"
"O818301",62,"No"
"P515038",87,"Yes"
"S905465",30,"Yes"
"H550709",75,"Yes"
"R958596",40,"Yes"
"M523186",30,"No"
"L916753",87,"No"
"C469303",19,"Yes"
"G226727",48,"Yes"
"U670726",26,"No"
"I976769",80,"No"
"V102290",27,"No"
"R302701",74,"No"
"Y135389",31,"Yes"
"V612897",50,"No"
"R949574",35,"Yes"
"S639183",44,"Yes"
"W284255",41,"No"
"A121664",67,"Yes"
"R838413",77,"Yes"
"T997976",41,"No"
"Q801825",49,"No"
"S457891",57,"No"
"Z714835",62,"Yes"
"K656780",26,"Yes"
"Z636097",83,"No"
"K861096",66,"Yes"
"O260952",23,"Yes"
"E202148",80,"No"
"R373783",71,"Yes"
"W219853",33,"No"
"B800553",54,"No"
"O208180",24,"Yes"
"T508169",83,"Yes"
"T874752",52,"No"
"X189609",46,"Yes"
"X00601",27,"No"
"P322668",50,"No"
"D105017",47,"No"
"T654164",27,"No"
"T584418",73,"No"
"Z72807",59,"No"
"T495657",44,"No"
"P348821",69,"No"
"J284155",65,"No"
"B199888",40,"No"
"G325351",44,"No"
"Z398373",86,"No"
"W639994",48,"No"
"K37535",53,"No"
"M350158",21,"Yes"
"A299711",23,"Yes"
"M682351",25,"No"
"A77696",47,"No"
"X973139",85,"Yes"
"C155482",80,"Yes"
"E238654",88,"No"
"J795176",69,"No"
"E304383",19,"Yes"
"U606571",41,"No"
"M48854",48,"No"
"P449828",89,"No"
"P780728",33,"No"
"A525577",36,"Yes"
"A506823",35,"No"
"C102532",80,"Yes"
"F478770",21,"No"
"H100341",85,"Yes"
"S970439",29,"No"
"Z476597",53,"Yes"
"S517271",18,"Yes"
"K105019",86,"Yes"
"A366329",78,"Yes"
"O821612",62,"No"
"X556365",64,"No"
"A687427",70,"No"
"O969309",53,"No"
"J141371",82,"No"
"O929944",58,"No"
"N966024",54,"No"
"K363312",60,"Yes"
"B266835",29,"No"
"X241691",76,"No"
"A631325",81,"No"
"K682011",55,"Yes"
"Q377307",80,"No"
"H108393",77,"Yes"
"P355136",79,"No"
"H269415",66,"No"
"W131154",27,"No"
"H365334",86,"No"
"M205175",88,"No"
"I297007",34,"Yes"
"U413800",37,"No"
"V297183",27,"Yes"
"S773157",33,"No"
"J881798",19,"Yes"
"S307330",86,"Yes"
"P79273",73,"Yes"
"L341859",22,"No"
"K561985",46,"Yes"
"C923364",44,"Yes"
"B981530",19,"No"
"U138054",74,"No"
"V398451",86,"No"
"R69161",85,"Yes"
"G584592",42,"No"
"N439567",81,"Yes"
"A41212",37,"No"
"S264134",62,"Yes"
"K669307",85,"No"
"T933057",31,"No"
"N819135",74,"No"
"D287693",62,"Yes"
"F515835",48,"Yes"
"V655125",73,"Yes"
"C501301",66,"No"
"X664232",69,"No"
"L493737",40,"No"
"S109814",42,"No"
"V79432",75,"No"
"X534508",69,"No"
"Z888916",33,"No"
"U699997",87,"Yes"
"L544824",57,"No"
"G175682",56,"No"
"Q790953",55,"No"
"K307153",28,"Yes"
"I761104",64,"No"
"A128723",40,"No"
"A597531",82,"No"
"I140648",22,"No"
"K547307",22,"No"
"K498495",56,"Yes"
"H982084",50,"No"
"L521189",40,"No"
"U961945",41,"Yes"
"M968197",52,"No"
"T266402",53,"No"
"A219935",64,"No"
"T970991",50,"No"
"B166979",67,"Yes"
"Q878659",89,"Yes"
"N655882",63,"Yes"
"Q164590",77,"No"
"R665506",25,"Yes"
"G255435",52,"Yes"
"V490167",75,"No"
"S658357",38,"No"
"B368498",24,"Yes"
"G34233",20,"No"
"W59976",26,"No"
"P495171",54,"Yes"
"Y363030",47,"No"
"R602344",75,"No"
"M520773",25,"No"
"A988584",50,"Yes"
"B481474",58,"No"
"P123935",31,"No"
"S571016",74,"Yes"
"R734009",31,"No"
"C202913",78,"No"
"S350570",70,"Yes"
"Q823836",62,"Yes"
"T311555",68,"Yes"
"B968082",53,"No"
"V750673",42,"Yes"
"K604598",37,"Yes"
"J600512",48,"Yes"
"W937828",19,"Yes"
"G916269",65,"No"
"Z521040",77,"No"
"T165331",36,"Yes"
"Z383963",67,"No"
"H99919",82,"No"
"O159725",23,"No"
"D117185",68,"Yes"
"Q520116",27,"No"
"Z500180",61,"No"
"D506699",25,"Yes"
"A49320",82,"No"
"K351100",29,"No"
"B755053",87,"Yes"
"G355289",38,"Yes"
"O683991",57,"Yes"
"I495492",37,"No"
"N126788",35,"No"
"Q317026",76,"No"
"J902837",21,"No"
"Q358582",21,"Yes"
"C219042",36,"No"
"H994676",84,"Yes"
"B547610",33,"Yes"
"F991691",51,"Yes"
"O35903",33,"No"
"S959998",80,"No"
"P754286",76,"No"
"U88099",47,"No"
"T591964",52,"No"
"Z493920",42,"No"
"V855299",62,"Yes"
"Y275063",76,"Yes"
"N229807",55,"No"
"B50784",81,"No"
"N289327",78,"Yes"
"O575007",42,"No"
"A948817",34,"Yes"
"Z208862",30,"No"
"O958151",52,"No"
"O376769",70,"No"
"C30714",38,"No"
"V646556",35,"No"
"N355645",48,"No"
"Z831967",40,"No"
"Y968895",77,"No"
"V630948",49,"No"
"C838302",52,"Yes"
"G794930",25,"No"
"A00088",46,"No"
"N64740",61,"No"
"H77300",71,"No"
"N974061",43,"No"
"X145098",52,"Yes"
"M626631",50,"Yes"
"R264112",22,"No"
"Y297197",52,"Yes"
"D86641",50,"Yes"
"L779304",52,"Yes"
"I109477",81,"No"
"V607093",59,"No"
"M545168",30,"No"
"U875156",36,"Yes"
"D766594",31,"No"
"B770701",62,"Yes"
"D791037",29,"No"
"P810146",72,"Yes"
"C542651",57,"Yes"
"P290956",59,"No"
"M07233",32,"No"
"M392798",26,"No"
"T08967",36,"No"
"B440428",36,"No"
"H466889",71,"Yes"
"B607212",21,"Yes"
"Q155887",51,"No"
"S28437",62,"No"
"N132108",40,"No"
"Y761222",32,"No"
"D299114",25,"No"
"J243604",48,"No"
"H752457",49,"No"
"M834837",72,"Yes"
"Z192393",21,"No"
"D948859",85,"No"
"Q957429",62,"No"
"V684670",63,"No"
"A703201",49,"Yes"
"H557601",45,"Yes"
"Y401866",55,"Yes"
"V990367",58,"Yes"
"Q675449",41,"No"
"N524138",47,"No"
"V29948",41,"No"
"I303339",82,"No"
"N527948",37,"No"
"E920434",81,"No"
"O65325",38,"No"
"W615415",42,"No"
"Z662981",38,"Yes"
"T732352",79,"No"
"A985093",71,"No"
"F242347",79,"No"
"F215060",59,"Yes"
"B182575",67,"No"
"P234841",61,"No"
"M723856",49,"Yes"
"P68647",79,"Yes"
"P562122",19,"No"
"L700603",39,"No"
"T20095",66,"No"
"W307037",37,"No"
"W327847",32,"No"
"W552343",73,"No"
"Q56795",35,"Yes"
"L980608",71,"No"
"L243621",40,"No"
"V154450",65,"No"
"T417251",70,"No"
"P628714",69,"Yes"
"H266236",87,"No"
"T410387",78,"No"
"W651542",20,"No"
"Y169108",45,"No"
"D339447",27,"No"
"O888437",27,"No"
"N497781",55,"No"
"B572947",44,"No"
"D654440",22,"Yes"
"C584467",68,"No"
"G351633",50,"No"
"O236581",30,"No"
"R986544",27,"No"
"B961572",44,"No"
"A165071",75,"No"
"G364873",61,"Yes"
"P486988",63,"No"
"H289305",21,"Yes"
"S768162",34,"No"
"A270578",25,"Yes"
"J518748",63,"No"
"X913575",37,"No"
"C635072",29,"No"
"P340852",69,"No"
"P116447",18,"Yes"
"Q158204",70,"No"
"P987295",55,"No"
"G267189",70,"No"
"S312202",67,"No"
"Q216789",19,"No"
"P650282",29,"No"
"D262797",61,"No"
"R703770",32,"No"
"V386022",28,"Yes"
"B260496",84,"Yes"
"B846728",25,"No"
"M524407",80,"Yes"
"W471076",49,"Yes"
"Y33925",61,"No"
"S322948",20,"Yes"
"J41779",61,"No"
"M92372",61,"Yes"
"S233742",75,"No"
"L15627",37,"Yes"
"I634139",45,"No"
"R791095",25,"No"
"D363707",88,"No"
"Y680403",56,"No"
"E240722",56,"No"
"Z713535",18,"No"
"P774909",88,"Yes"
"C920444",88,"No"
"Y930252",39,"No"
"I529765",76,"No"
"O241610",28,"Yes"
"O224103",64,"Yes"
"A236354",40,"Yes"
"V269390",87,"No"
"O953662",67,"No"
"K549862",71,"No"
"J77625",63,"No"
"X10747",19,"Yes"
"E881508",41,"No"
"E548977",24,"No"
"H553856",77,"No"
"C312446",65,"No"
"Z980836",42,"No"
"T844317",43,"No"
"C230057",61,"No"
"C910043",27,"Yes"
"I950899",76,"No"
"Z228384",86,"Yes"
"P854121",77,"No"
"A652407",44,"Yes"
"G132105",22,"No"
"X868309",67,"No"
"V316726",58,"No"
"Q816736",48,"Yes"
"B866841",85,"No"
"R199135",83,"No"
"K426407",34,"No"
"D299357",52,"No"
"A176270",69,"No"
"Z598688",32,"No"
"V62176",53,"Yes"
"F782647",83,"Yes"
"P998280",88,"Yes"
"P196891",77,"No"
"M963240",82,"No"
"X292850",23,"No"
"C551592",79,"Yes"
"P740173",67,"No"
"W828242",26,"No"
"T491190",31,"No"
"M881363",78,"No"
"S184861",78,"No"
"Y147990",58,"No"
"O816378",39,"Yes"
"T452383",36,"No"
"K71802",22,"Yes"
"J318999",40,"No"
"A212257",32,"No"
"F768518",82,"No"
"T227733",64,"No"
"Q908465",22,"No"
"Q253167",59,"No"
"I685390",79,"No"
"P02180",41,"No"
"L460395",50,"No"
"U936716",27,"Yes"
"X342195",44,"No"
"C37461",82,"No"
"B47880",76,"No"
"E249601",73,"Yes"
"X171579",69,"No"
"H18222",24,"No"
"I117884",83,"No"
"M669725",36,"No"
"O08300",39,"No"
"R999401",53,"Yes"
"V968708",75,"Yes"
"C552632",41,"Yes"
"A536604",61,"No"
"N326868",45,"Yes"
"W238332",82,"No"
"J126163",87,"No"
"W961591",54,"No"
"F113880",20,"No"
"T297716",49,"No"
"J907732",53,"No"
"D48608",75,"No"
"E599152",57,"Yes"
"X669555",67,"No"
"K925596",68,"No"
"C954172",85,"Yes"
"L402645",50,"Yes"
"Z808035",41,"No"
"F239052",60,"Yes"
"K112541",89,"Yes"
"P651891",80,"No"
"F705714",60,"No"
"A629515",72,"No"
"U811590",23,"Yes"
"W136734",40,"Yes"
"I134073",30,"No"
"V996819",24,"Yes"
"J963716",30,"Yes"
"L89789",21,"Yes"
"F329263",76,"No"
"Y32102",56,"No"
"Y13900",33,"Yes"
"O454686",25,"No"
"N151673",83,"Yes"
"E564911",34,"No"
"M06058",39,"Yes"
"K332381",80,"No"
"G987231",41,"Yes"
"K01322",62,"No"
"S504552",57,"No"
"R59213",69,"No"
"W893166",26,"Yes"
"F474662",59,"No"
"H714912",83,"Yes"
"K189332",54,"No"
"F172554",49,"No"
"H113239",43,"No"
"Y767080",40,"No"
"K696568",56,"No"
"M925867",82,"Yes"
"J522256",75,"No"
"B417357",22,"Yes"
"U200056",52,"No"
"G472732",19,"No"
"B39992",55,"No"
"U576649",77,"No"
"B424726",56,"Yes"
"E522960",25,"Yes"
"N229523",46,"No"
"H268652",80,"Yes"
"C956479",70,"No"
"H645568",71,"No"
"U219545",59,"Yes"
"A233218",76,"No"
"N02391",70,"No"
"Q453288",32,"No"
"K234017",22,"No"
"S178108",36,"No"
"T762967",65,"No"
"Q754506",88,"No"
"V621966",27,"Yes"
"F997820",19,"Yes"
"P46765",83,"No"
"I644690",70,"Yes"
"B13324",27,"Yes"
"X04255",48,"No"
"K677097",33,"No"
"O717824",27,"No"
"K618805",23,"No"
"L732594",69,"No"
"Z90333",37,"No"
"V191716",74,"Yes"
"F708213",86,"Yes"
"A886067",43,"Yes"
"M605465",26,"Yes"
"I740777",23,"Yes"
"A501629",87,"Yes"
"U05301",61,"No"
"G514638",33,"No"
"X120078",21,"No"
"O505123",46,"No"
"E507994",51,"No"
"K171161",85,"Yes"
"R570772",79,"Yes"
"R470956",35,"No"
"M643332",56,"Yes"
"L739156",65,"No"
"I67005",73,"Yes"
"Q495449",35,"Yes"
"G924469",35,"No"
"P589193",31,"Yes"
"A143106",50,"Yes"
"U736350",45,"No"
"W823366",54,"No"
"Q52006",37,"No"
"D213521",81,"Yes"
"A65734",74,"Yes"
"U610444",24,"Yes"
"F225995",25,"No"
"W96676",55,"No"
"V836362",62,"No"
"D671064",89,"No"
"D135530",77,"No"
"A821790",77,"No"
"D212939",57,"No"
"E885584",50,"No"
"G48472",35,"No"
"Z99425",64,"Yes"
"M387930",79,"No"
"M927991",87,"Yes"
"K76431",57,"No"
"J241242",65,"No"
"X757859",38,"No"
"J552619",52,"No"
"Y51592",83,"No"
"P372865",42,"Yes"
"W83230",76,"No"
"M791093",27,"No"
"I440271",37,"No"
"P325481",81,"Yes"
"J68487",45,"Yes"
"B724639",74,"No"
"O779572",37,"No"
"M771410",54,"No"
"S281786",24,"Yes"
"Z411399",20,"No"
"Z726484",40,"No"
"Q314433",72,"No"
"L712758",79,"No"
"B652550",85,"Yes"
"H842993",72,"No"
"U970048",48,"No"
"F64095",33,"Yes"
"J695377",22,"Yes"
"Q291482",23,"Yes"
"K965510",71,"Yes"
"B149716",78,"No"
"B179311",43,"No"
"H548788",52,"No"
"I714198",86,"Yes"
"Y161235",54,"No"
"Y481533",44,"Yes"
"G569192",74,"No"
"G581130",74,"No"
"E814583",48,"No"
"R496936",81,"Yes"
"B512858",83,"No"
"A127838",68,"Yes"
"L729864",53,"Yes"
"K798028",54,"No"
"S655334",41,"No"
"N646505",32,"No"
"U452069",27,"No"
"O697874",47,"No"
"B675944",50,"Yes"
"M985747",26,"Yes"
"E607371",89,"No"
"C656833",40,"No"
"Y672361",83,"No"
"B230779",71,"Yes"
"I953052",89,"Yes"
"J192276",25,"Yes"
"N375820",40,"Yes"
"G307248",36,"No"
"Z272036",70,"Yes"
"H19974",81,"Yes"
"P555585",70,"No"
"D460465",74,"No"
"U602748",79,"No"
"H856152",66,"Yes"
"Y264144",38,"No"
"N39235",25,"Yes"
"S433940",34,"No"
"T626833",42,"Yes"
"Z161414",79,"Yes"
"T541594",26,"No"
"X637260",83,"No"
"B363857",86,"Yes"
"G453675",55,"No"
"I288648",31,"No"
"Y591911",55,"No"
"R360718",87,"Yes"
"M922982",84,"Yes"
"H01215",48,"No"
"U799377",21,"No"
"G341241",42,"Yes"
"Q675589",82,"Yes"
"G06529",31,"No"
"S333226",19,"Yes"
"H104879",30,"Yes"
"L593610",25,"Yes"
"H228822",26,"Yes"
"S301010",57,"No"
"Q843780",56,"Yes"
"Q09894",89,"No"
"E755897",84,"No"
"Y425130",56,"No"
"M238722",52,"Yes"
"U357458",78,"No"
"C884701",33,"No"
"U888719",48,"No"
"V442014",70,"No"
"G106600",87,"No"
"F81860",49,"No"
"P834547",37,"Yes"
"L859969",18,"No"
"R191104",70,"Yes"
"W843152",51,"No"
"C400987",29,"Yes"
"B402928",29,"No"
"Q150878",29,"Yes"
"H940380",76,"No"
"F533118",19,"Yes"
"J720136",26,"No"
"I169796",21,"Yes"
"Q904920",77,"Yes"
"E590504",29,"No"
"T912921",33,"No"
"F729151",21,"No"
"O865208",73,"Yes"
"M469760",75,"No"
"V368301",77,"No"
"U630888",73,"No"
"V627981",62,"No"
"G503565",35,"Yes"
"A549038",24,"Yes"
"X368087",18,"Yes"
"U497990",26,"Yes"
"P455877",21,"No"
"M255491",85,"No"
"N480736",32,"Yes"
"Y155823",63,"Yes"
"N16660",40,"No"
"K339158",31,"Yes"
"L170558",66,"No"
"L167261",72,"Yes"
"N42375",42,"No"
"D426377",64,"No"
"P42965",27,"No"
"H619362",74,"No"
"E450808",45,"No"
"O221751",57,"No"
"C875335",38,"No"
"L381786",46,"No"
"E381260",42,"No"
"T814609",62,"Yes"
"D190616",47,"Yes"
"H557046",38,"No"
"F489040",45,"No"
"H941657",77,"No"
"D186284",48,"Yes"
"B991216",75,"Yes"
"K431455",18,"No"
"E55745",36,"Yes"
"S715877",40,"No"
"J916027",55,"No"
"T867131",18,"No"
"L974545",61,"No"
"K788015",62,"Yes"
"J54482",82,"No"
"Z979359",39,"Yes"
"Q615981",31,"No"
"D860746",54,"Yes"
"A493340",21,"No"
"K998480",49,"No"
"F820783",42,"No"
"X769374",33,"Yes"
"H429618",62,"No"
"S866571",88,"Yes"
"Q527870",36,"Yes"
"Y706218",38,"No"
"T228469",82,"No"
"U913257",22,"No"
"B639946",46,"No"
"Z205002",37,"Yes"
"J892510",22,"No"
"B468086",51,"No"
"L855218",73,"Yes"
"L526170",84,"No"
"E631245",88,"No"
"X241764",64,"Yes"
"U231980",72,"No"
"B346107",28,"No"
"B239370",25,"No"
"E145894",58,"Yes"
"X942031",74,"Yes"
"O91882",87,"No"
"H879719",32,"Yes"
"P370643",27,"No"
"J777553",61,"No"
"M234182",30,"Yes"
"Y773120",60,"No"
"B105213",81,"Yes"
"X984575",83,"Yes"
"N851276",63,"No"
"Q864563",50,"Yes"
"C912709",45,"No"
"I12585",30,"No"
"Y780102",87,"Yes"
"A553226",70,"No"
"F116528",28,"Yes"
"V211089",45,"No"
"O209544",35,"Yes"
"R40372",37,"Yes"
"E772271",50,"No"
"O841847",34,"No"
"K755701",58,"No"
"V660511",42,"Yes"
"G292619",63,"Yes"
"W903243",78,"Yes"
"V385446",89,"Yes"
"B388820",18,"No"
"D741050",89,"Yes"
"B142422",66,"Yes"
"T628897",53,"No"
"N333825",44,"No"
"F778893",66,"No"
"T157033",85,"No"
"R673895",62,"No"
"Q644143",28,"Yes"
"F35398",55,"Yes"
"S60656",55,"No"
"X217671",59,"No"
"P795203",28,"No"
"P717753",38,"No"
"V513511",79,"Yes"
"Q978096",34,"No"
"B844433",61,"No"
"A103291",71,"Yes"
"R101514",89,"Yes"
"P73950",74,"No"
"C512310",39,"No"
"Z812779",84,"No"
"I123852",57,"Yes"
"T03134",64,"No"
"H646152",43,"No"
"V157744",76,"No"
"I396295",53,"Yes"
"H478829",75,"No"
"F911285",30,"No"
"W279417",78,"Yes"
"N886555",22,"Yes"
"F534259",32,"Yes"
"O919928",78,"Yes"
"V981204",56,"Yes"
"G331576",79,"Yes"
"C486385",68,"No"
"R125693",58,"Yes"
"V286928",48,"No"
"L658876",70,"No"
"W188751",67,"Yes"
"I721653",24,"No"
"G972214",44,"Yes"
"L653188",51,"No"
"U31820",54,"Yes"
"E488783",24,"No"
"U36625",39,"No"
"F186086",75,"Yes"
"I939809",70,"No"
"F240803",36,"Yes"
"F801493",47,"No"
"L491403",71,"No"
"L863306",51,"No"
"I682933",85,"Yes"
"M733994",79,"No"
"F856239",69,"Yes"
"S76930",32,"Yes"
"D868252",32,"No"
"Q943269",65,"Yes"
"J378975",20,"No"
"T99095",70,"Yes"
"J767852",44,"No"
"J568210",19,"No"
"L776387",21,"Yes"
"G898600",74,"Yes"
"U791625",66,"No"
"N894789",31,"Yes"
"A505760",18,"No"
"C985142",37,"Yes"
"N573611",35,"No"
"W679242",78,"No"
"R685222",61,"No"
"L942985",57,"No"
"L945088",74,"No"
"R72816",19,"Yes"
"A672620",53,"Yes"
"K578181",69,"Yes"
"L98574",38,"No"
"X708848",74,"No"
"J900539",66,"No"
"J393735",87,"Yes"
"E670171",55,"No"
"Y654962",25,"No"
"G957553",20,"No"
"M545671",82,"No"
"R982501",89,"No"
"Y306545",39,"No"
"Q467770",48,"Yes"
"R437917",24,"No"
"F119249",59,"No"
"J11072",58,"Yes"
"I854551",33,"No"
"W570909",35,"No"
"A105398",24,"Yes"
"X744657",79,"Yes"
"K784562",40,"No"
"F444920",75,"Yes"
"O317698",73,"No"
"Z665264",21,"No"
"H343519",75,"No"
"R511812",68,"No"
"E172718",59,"Yes"
"G246830",52,"Yes"
"G451064",20,"No"
"D993926",86,"No"
"M772976",27,"Yes"
"A727077",67,"No"
"K361736",37,"Yes"
"A393945",41,"No"
"I589605",29,"No"
"N327641",31,"No"
"J703724",57,"No"
"B356659",55,"Yes"
"V55806",36,"No"
"I862435",77,"No"
"X977955",85,"No"
"T610774",40,"No"
"N513478",54,"No"
"K843254",77,"No"
"A477627",34,"No"
"S782248",21,"Yes"
"Y842024",32,"Yes"
"D553060",80,"No"
"Q909096",49,"No"
"B499886",33,"No"
"U246543",65,"Yes"
"X466953",45,"No"
"H171672",25,"No"
"W286326",29,"No"
"H482032",25,"No"
"D903851",80,"No"
"F690235",76,"No"
"C676642",40,"No"
"Q270422",36,"No"
"K812806",87,"Yes"
"T592373",21,"No"
"Z845059",29,"No"
"X258761",77,"Yes"
"D656330",62,"No"
"T495078",38,"No"
"J92349",41,"No"
"Q696354",23,"No"
"C515202",76,"No"
"P263323",69,"Yes"
"M154436",37,"Yes"
"E333890",47,"No"
"V607314",86,"No"
"W441951",80,"Yes"
"Y910041",51,"No"
"N169945",25,"No"
"P661153",84,"Yes"
"H51608",47,"No"
"C620479",33,"Yes"
"D364470",47,"No"
"O903764",75,"Yes"
"J170179",55,"No"
"T380611",36,"No"
"F537282",46,"Yes"
"V366744",57,"Yes"
"U726172",75,"No"
"U607425",50,"Yes"
"G174513",34,"Yes"
"C624351",38,"No"
"Z483037",64,"Yes"
"S708977",21,"No"
"Q495387",31,"No"
"H145896",26,"No"
"Z865831",27,"No"
"O841175",54,"Yes"
"F84786",77,"No"
"K216293",73,"No"
"J610004",77,"Yes"
"O288038",77,"No"
"H690253",63,"No"
"Y161183",35,"No"
"X281282",63,"No"
"V65412",55,"Yes"
"U549211",41,"No"
"P179491",77,"Yes"
"P652340",78,"Yes"
"T708534",39,"Yes"
"K325380",51,"No"
"T653531",22,"No"
"O189297",30,"No"
"I250439",32,"No"
"O760396",74,"No"
"A633603",29,"No"
"M572988",77,"Yes"
"D330603",72,"No"
"S70815",32,"No"
"B848374",37,"No"
"X686233",24,"No"
"Z280135",31,"No"
"Y147099",86,"Yes"
"A855887",70,"Yes"
"X147035",65,"Yes"
"L99216",67,"Yes"
"X354158",58,"Yes"
"P361045",71,"Yes"
"O575002",57,"No"
"C274032",82,"Yes"
"S682687",52,"No"
"G354597",34,"No"
"R317720",56,"No"
"T22671",66,"No"
"M908203",85,"Yes"
"K610866",53,"No"
"Z849200",64,"No"
"D321119",38,"No"
"X435937",83,"Yes"
"C315562",35,"Yes"
"I692478",45,"No"
"M464374",44,"Yes"
"D347113",28,"No"
"C548406",23,"Yes"
"R640213",55,"Yes"
"N340220",20,"No"
"M171160",28,"Yes"
"G164719",46,"No"
"C444218",52,"Yes"
"C445988",48,"No"
"F774584",26,"Yes"
"R416972",52,"No"
"O844706",54,"No"
"E918150",55,"Yes"
"Z959997",68,"No"
"C36783",44,"Yes"
"S217763",40,"Yes"
"Z74524",87,"Yes"
"S356458",56,"No"
"F785085",58,"No"
"N154513",60,"Yes"
"Z916283",29,"No"
"E753458",45,"Yes"
"J865464",51,"No"
"E446263",83,"No"
"S838605",24,"Yes"
"C436821",44,"No"
"H215697",47,"No"
"Z360250",25,"Yes"
"P25008",47,"No"
"K589469",77,"Yes"
"Q311850",76,"No"
"S952248",37,"No"
"K377982",40,"No"
"U444790",22,"No"
"T710947",55,"No"
"Z985297",55,"Yes"
"E260530",80,"No"
"K38297",43,"No"
"R889523",23,"Yes"
"Z652933",68,"No"
"Y40674",54,"No"
"V135243",22,"No"
"U292174",77,"Yes"
"S791046",58,"No"
"O06174",31,"No"
"Q296862",18,"Yes"
"N863236",89,"Yes"
"P860743",47,"No"
"G466917",70,"No"
"X425839",51,"No"
"T510073",47,"No"
"M898890",44,"No"
"V691458",56,"Yes"
"O529706",41,"No"
"L717585",44,"No"
"R434150",70,"No"
"O924950",80,"Yes"
"Q895834",25,"Yes"
"A708666",46,"Yes"
"E547215",58,"Yes"
"J131248",61,"Yes"
"F02497",65,"Yes"
"F193526",43,"Yes"
"L681773",56,"No"
"C27979",84,"No"
"H581110",68,"No"
"N472963",33,"No"
"D769071",24,"Yes"
"B451399",83,"Yes"
"E976279",57,"Yes"
"N489314",24,"No"
"P464896",68,"No"
"L267036",84,"No"
"Q632278",48,"No"
"K489730",55,"Yes"
"W504012",68,"No"
"U960393",70,"No"
"X265916",68,"Yes"
"B644120",81,"Yes"
"Y576054",64,"No"
"D96885",73,"Yes"
"M572765",27,"No"
